poi_id,y,x,category,y_id,x_id,2D_id,count
14091,35.7198924,139.68619339,home/departure/8,22,1,705,2
14092,35.73647983,139.72360922,building/Gym or Fitness Center/4,27,11,875,1
14093,35.66506305,139.75857675,nightlife/Pub/3,4,20,148,2
14094,35.65847309,139.69911218,food/Italian Restaurant/3,2,5,69,1
14095,35.73514102,139.7814374,home/departure/8,27,27,891,1
14096,35.65947154,139.70434809,home/departure/8,3,6,102,2
14097,35.65887626,139.69842821,nightlife/Sake Bar/3,2,4,68,1
14098,35.67886442,139.75375043,home/departure/8,9,19,307,2
14099,35.70936904,139.69141428,home/departure/8,18,3,579,2
14100,35.6793986,139.72853279,home/departure/8,9,12,300,2
14101,35.66433088,139.73134144,food/Japanese Restaurant/3,4,13,141,2
14102,35.66168968,139.69637901,food/Japanese Restaurant/3,3,4,100,1
14103,35.69148283,139.70903099,food/Chinese Restaurant/3,13,7,423,1
14104,35.67590618,139.70656161,home/departure/8,8,7,263,1
14105,35.66038541,139.69894454,food/Japanese Restaurant/3,3,5,101,1
14106,35.66047827,139.7073499,nightlife/Bar/3,3,7,103,1
14107,35.74394516,139.75054283,home/departure/8,30,18,978,1
14108,35.73061062,139.78248374,home/departure/8,25,27,827,1
14109,35.679487,139.73994669,home/departure/8,9,15,303,2
14110,35.71263646,139.79246644,food/Wings Joint/3,20,29,669,2
14111,35.6900723,139.69909742,travel/Train Station/2,12,5,389,1
14112,35.69522089,139.69100118,shops/Convenience Store/1,14,2,450,1
14113,35.68996882,139.69736874,nightlife/Sake Bar/3,12,4,388,1
14114,35.73552273,139.72725571,Food/Snack Place/,27,12,876,1
14115,35.68716319,139.79359507,home/departure/8,11,30,382,1
14116,35.67637286,139.73595132,arts_entertainment/Rock Club/4,8,14,270,1
14117,35.68239665,139.71688777,home/departure/8,10,9,329,1
14118,35.72653247,139.68565854,home/departure/8,24,1,769,1
14119,35.656978,139.732701,food/Italian Restaurant/3,2,14,78,1
14120,35.6808401,139.76916404,food/Fast Food Restaurant/3,9,23,311,1
14121,35.67852023,139.74149108,building/Office/7,9,16,304,1
14122,35.68721955,139.76536023,Arts & Entertainment/Historic Site/4,11,22,374,1
14123,35.69743425,139.78551521,Food/Ramen / Noodle House/3,15,28,508,1
14124,35.68159284,139.78402781,home/departure/8,10,27,347,2
14125,35.71298122,139.70403588,travel/Train Station/2,20,6,646,1
14126,35.69088,139.76689,shops/Miscellaneous Shop/1,13,23,439,1
14127,35.68102245,139.7460641,home/departure/8,9,17,305,1
14128,35.67862589,139.6804435,home/departure/8,9,0,288,2
14129,35.69042,139.70404,nightlife/Sake Bar/3,12,6,390,1
14130,35.71303986,139.73910249,home/arrival/8,20,15,655,1
14131,35.682905,139.701735,food/Japanese Restaurant/3,10,5,325,3
14132,35.704574,139.75507379,food/Ramen or Noodle House/3,17,20,564,1
14133,35.68614119,139.73015606,shops/Mall/1,11,13,365,1
14134,35.707314,139.751831,shops/Bookstore/1,18,19,595,1
14135,35.72902215,139.75270803,home/departure/8,25,19,819,2
14136,35.6559278,139.71658149,home/departure/8,1,9,41,1
14137,35.73102424,139.70237911,building/High School/6,25,5,805,1
14138,35.6500656,139.73593647,home/departure/8,0,14,14,2
14139,35.66690849,139.74052664,parks_outdoors/Plaza/4,5,16,176,1
14140,35.71255984,139.77985046,home/departure/8,20,26,666,2
14141,35.71295624,139.78902102,home/departure/8,20,29,669,2
14142,35.73164632,139.7080331,shops/Miscellaneous Shop/1,26,7,839,1
14143,35.67376281,139.77066115,home/departure/8,7,24,248,2
14144,35.6928378,139.70084244,shops/Arts & Crafts Store/1,13,5,421,2
14145,35.71221248,139.77722672,food/Japanese Restaurant/3,19,25,633,1
14146,35.71974739,139.77488364,home/departure/8,22,25,729,2
14147,35.691326,139.695526,shops/Electronics Store/1,13,4,420,1
14148,35.68730092,139.69577983,home/arrival/8,11,4,356,1
14149,35.66738564,139.76772136,building/Event Space/4,5,23,183,1
14150,35.709216,139.795162,food/Restaurant/3,18,30,606,1
14151,35.665368,139.726374,arts_entertainment/Art Museum/4,4,12,140,1
14152,35.660513,139.729212,shops/Mall/1,3,13,109,2
14153,35.664441,139.731358,food/Ramen or Noodle House/3,4,13,141,1
14154,35.72086305,139.686521,home/departure/8,22,1,705,2
14155,35.7319249,139.69474029,home/departure/8,26,3,835,2
14156,35.71291986,139.79282856,food/Coffee Shop/3,20,30,670,1
14157,35.6779773,139.79590032,home/departure/8,8,30,286,2
14158,35.72778382,139.73559145,home/departure/8,24,14,782,2
14159,35.672905,139.77170204,food/Sushi Restaurant/3,7,24,248,1
14160,35.65506021,139.79241014,food/Caf?/3,1,29,61,1
14161,35.69864435,139.70883927,home/departure/8,15,7,487,2
14162,35.67411562,139.76967603,home/departure/8,7,23,247,2
14163,35.695293,139.761365,shops/Bookstore/1,14,21,469,1
14164,35.73622178,139.74244629,home/departure/8,27,16,880,2
14165,35.65485317,139.79438144,home/departure/8,1,30,62,2
14166,35.69933718,139.74482785,food/Coffee Shop/3,15,17,497,1
14167,35.67376,139.738442,food/Thai Restaurant/3,7,15,239,1
14168,35.69358715,139.70387042,nightlife/Sake Bar/3,13,6,422,1
14169,35.69525209,139.69868227,nightlife/Sake Bar/3,14,4,452,1
14170,35.68325639,139.74900805,home/departure/8,10,18,338,1
14171,35.6937734,139.76399615,food/Ramen or Noodle House/3,14,22,470,1
14172,35.69485712,139.76558536,food/Indian Restaurant/3,14,22,470,1
14173,35.70109609,139.74257278,home/departure/8,16,16,528,2
14174,35.696781,139.682446,shops/Bookstore/1,14,0,448,1
14175,35.677658,139.79291827,home/departure/8,8,30,286,2
14176,35.66452113,139.72501256,home/departure/8,4,12,140,2
14177,35.69678317,139.68944379,home/departure/8,14,2,450,2
14178,35.67419249,139.76725212,Professional & Other/Event Space/4,7,23,247,1
14179,35.67025468,139.79602048,home/departure/8,6,30,222,2
14180,35.70022562,139.69993941,food/Thai Restaurant/3,16,5,517,2
14181,35.69249575,139.77208901,home/departure/8,13,24,440,2
14182,35.66909101,139.77940065,home/departure/8,6,26,218,2
14183,35.67348762,139.69357471,home/departure/8,7,3,227,2
14184,35.68659651,139.7282061,food/Indian Restaurant/3,11,12,364,1
14185,35.69710317,139.71226733,home/departure/8,15,8,488,2
14186,35.69479612,139.76734757,food/Ramen or Noodle House/3,14,23,471,1
14187,35.6517684,139.72991896,home/departure/8,0,13,13,2
14188,35.67196462,139.786409,home/departure/8,7,28,252,2
14189,35.68370239,139.7643651,home/departure/8,10,22,342,2
14190,35.73961988,139.76846874,shops/Bank/7,28,23,919,1
14191,35.69153947,139.73674357,food/Indian Restaurant/3,13,15,431,1
14192,35.68674117,139.69489169,home/departure/8,11,3,355,2
14193,35.69560428,139.76922512,food/Japanese Restaurant/3,14,23,471,1
14194,35.72797518,139.69822369,home/departure/8,24,4,772,1
14195,35.72953679,139.71090064,Travel & Transport/Platform/2,25,8,808,2
14196,35.70144381,139.71361346,home/departure/8,16,8,520,1
14197,35.73565305,139.75943047,home/departure/8,27,21,885,2
14198,35.67277027,139.73888934,food/Chinese Restaurant/3,7,15,239,1
14199,35.71256872,139.77795961,home/departure/8,20,26,666,2
14200,35.74228725,139.70217189,home/departure/8,29,5,933,2
14201,35.70444332,139.77005661,shops/Grocery or Supermarkets/5,17,24,568,1
14202,35.6627464,139.77966179,home/departure/8,4,26,154,2
14203,35.7322283,139.79214996,Nightlife Spot/Sake Bar/3,26,29,861,2
14204,35.68444625,139.74192023,building/Event Space/4,11,16,368,1
14205,35.68351487,139.71830798,home/departure/8,10,10,330,2
14206,35.65048568,139.68410086,food/Coffee Shop/3,0,1,1,1
14207,35.69376691,139.72784076,home/departure/8,14,12,460,2
14208,35.66601315,139.75935459,food/Ramen or Noodle House/3,5,21,181,1
14209,35.71014958,139.71353873,home/departure/8,19,8,616,2
14210,35.690593,139.704592,food/Caf?/3,12,6,390,3
14211,35.67062531,139.71543674,home/departure/8,6,9,201,2
14212,35.69063925,139.76869978,travel/Hotel/4,13,23,439,1
14213,35.69121924,139.76913929,food/Caf?/3,13,23,439,1
14214,35.68721536,139.69452515,food/Coffee Shop/3,11,3,355,1
14215,35.65611324,139.68287458,home/departure/8,1,0,32,2
14216,35.74644337,139.68612791,home/departure/8,30,1,961,2
14217,35.73298213,139.73589843,home/departure/8,26,14,846,2
14218,35.70410219,139.68467092,home/departure/8,17,1,545,2
14219,35.66278365,139.71104532,food/Coffee Shop/3,4,8,136,1
14220,35.66309745,139.74484116,food/Coffee Shop/3,4,17,145,1
14221,35.66412602,139.7459355,food/Caf?/3,4,17,145,1
14222,35.6713387,139.71704006,food/Brazilian Restaurant/,6,9,201,1
14223,35.68270445,139.78075024,home/departure/8,10,26,346,2
14224,35.72939463,139.73869228,home/departure/8,25,15,815,2
14225,35.71195825,139.7781835,home/departure/8,19,26,634,2
14226,35.69074713,139.77885342,home/departure/8,13,26,442,2
14227,35.6874061,139.71230801,home/departure/8,11,8,360,2
14228,35.70697941,139.75443246,home/departure/8,18,19,595,2
14229,35.70741351,139.77324949,home/departure/8,18,24,600,2
14230,35.74235348,139.75161408,home/departure/8,29,19,947,2
14231,35.71076894,139.68148083,home/departure/8,19,0,608,2
14232,35.717957,139.765206,shops/Food & Drink Shops/5,21,22,694,1
14233,35.74557528,139.68033332,home/departure/8,30,0,960,2
14234,35.74324683,139.72863257,food/Fast Food Restaurant/3,29,12,940,1
14235,35.69285907,139.70205808,food/Ramen or Noodle House/3,13,5,421,2
14236,35.65302371,139.77858252,home/departure/8,0,26,26,2
14237,35.73319451,139.7332087,home/departure/8,26,14,846,2
14238,35.69154087,139.71680743,home/departure/8,13,9,425,2
14239,35.6823722,139.68864083,food/Fast Food Restaurant/3,10,2,322,1
14240,35.72866246,139.71201777,shops/Grocery or Supermarkets/5,25,8,808,1
14241,35.66847114,139.75298166,food/Ramen or Noodle House/3,5,19,179,1
14242,35.67869345,139.70992282,food/Coffee Shop/3,9,7,295,1
14243,35.68231016,139.77864877,home/departure/8,10,26,346,1
14244,35.6590734,139.7480662,travel/Hotel/4,2,18,82,1
14245,35.69001892,139.70033526,travel/Train Station/2,12,5,389,1
14246,35.66788716,139.76739049,food/Coffee Shop/3,5,23,183,1
14247,35.66902897,139.70374703,food/Chinese Restaurant/3,6,6,198,1
14248,35.68765775,139.79590181,home/departure/8,12,30,414,2
14249,35.70648423,139.75800977,home/departure/8,18,20,596,2
14250,35.68954838,139.6996218,food/Japanese Restaurant/3,12,5,389,2
14251,35.66309309,139.76066351,food/Asian Restaurant/3,4,21,149,1
14252,35.69086525,139.76729795,nightlife/Bar/3,13,23,439,1
14253,35.70601343,139.71999288,Food/Ramen / Noodle House/3,17,10,554,1
14254,35.71783066,139.69750314,home/departure/8,21,4,676,2
14255,35.68585243,139.70412911,home/departure/8,11,6,358,1
14256,35.73280829,139.70448147,shops/Liquor Store/,26,6,838,1
14257,35.7328793,139.71341372,arts_entertainment/Bowling Alley/4,26,8,840,4
14258,35.69427332,139.70455706,nightlife/Bar/3,14,6,454,1
14259,35.66131779,139.72333986,nightlife/Cocktail Bar/3,3,11,107,1
14260,35.70679166,139.76045357,food/Caf?/3,18,21,597,1
14261,35.65467757,139.74594084,home/departure/8,1,17,49,1
14262,35.68458203,139.76454159,Professional & Other/Office/7,11,22,374,1
14263,35.69505483,139.764067,food/Ramen or Noodle House/3,14,22,470,1
14264,35.6999139,139.777103,food/Steakhouse/3,15,25,505,1
14265,35.70597151,139.68461929,food/Thai Restaurant/3,17,1,545,1
14266,35.670288,139.762801,food/Japanese Restaurant/3,6,22,214,1
14267,35.71337587,139.73173726,home/departure/8,20,13,653,1
14268,35.67996388,139.76857997,food/Ramen or Noodle House/3,9,23,311,4
14269,35.68645458,139.77408639,building/Event Space/4,11,25,377,8
14270,35.67204058,139.7545928,home/departure/8,7,19,243,1
14271,35.66594298,139.75718737,food/Brewery/4,5,20,180,1
14272,35.70538658,139.71325401,home/departure/8,17,8,552,1
14273,35.65545842,139.69721176,home/departure/8,1,4,36,2
14274,35.68299965,139.72872376,parks_outdoors/Playground/4,10,12,332,1
14275,35.66919676,139.75165665,food/Diner/3,6,19,211,1
14276,35.66632582,139.73760584,travel/Hotel/4,5,15,175,1
14277,35.66754286,139.75732148,food/Fast Food Restaurant/3,5,20,180,2
14278,35.71588728,139.6874067,home/departure/8,21,1,673,2
14279,35.68433297,139.68412399,shops/Mall/1,10,1,321,1
14280,35.73834731,139.69278718,home/departure/8,28,3,899,2
14281,35.6609067,139.78207442,home/arrival/8,3,27,123,1
14282,35.68040304,139.78557014,food/Deli or Bodega/5,9,28,316,1
14283,35.66364364,139.76245591,home/departure/8,4,21,149,1
14284,35.67467252,139.77310368,home/departure/8,7,24,248,2
14285,35.72995699,139.71110511,nightlife/Pub/3,25,8,808,1
14286,35.67338489,139.79277065,home/arrival/8,7,30,254,1
14287,35.66649989,139.77661919,home/departure/8,5,25,185,2
14288,35.72874326,139.7262181,home/departure/8,25,12,812,2
14289,35.677527,139.782462,building/Post Office/7,8,27,283,1
14290,35.68266314,139.71795355,home/departure/8,10,10,330,2
14291,35.6661955,139.7347346,home/departure/8,5,14,174,2
14292,35.68644144,139.76486106,nightlife/Beer Garden/3,11,22,374,1
14293,35.73215567,139.73871034,home/departure/8,26,15,847,2
14294,35.68861599,139.70350564,food/Caf?/3,12,6,390,2
14295,35.65584258,139.70341542,travel/Train Station/2,1,6,38,5
14296,35.68121389,139.72721982,home/departure/8,9,12,300,2
14297,35.71291026,139.76027888,education/University/6,20,21,661,4
14298,35.68977058,139.69329178,building/Capitol Building/7,12,3,387,1
14299,35.73918724,139.71261391,home/departure/8,28,8,904,2
14300,35.70052042,139.79877804,home/departure/8,16,31,543,2
14301,35.65223089,139.74493763,food/Japanese Restaurant/3,0,17,17,1
14302,35.705397,139.708214,building/City Hall/7,17,7,551,1
14303,35.66568425,139.71300524,food/Caf?/3,5,8,168,3
14304,35.71570573,139.72639186,home/arrival/8,21,12,684,1
14305,35.71779262,139.71213466,home/arrival/8,21,8,680,1
14306,35.67332048,139.79205726,home/departure/8,7,29,253,2
14307,35.69534047,139.69753164,food/Korean Restaurant/3,14,4,452,1
14308,35.70935093,139.72299943,home/departure/8,18,11,587,2
14309,35.6891013,139.6877012,food/Pizza Place/3,12,2,386,1
14310,35.72942171,139.71654654,food/Japanese Restaurant/3,25,9,809,1
14311,35.66762131,139.76368904,building/Hospital/7,5,22,182,1
14312,35.66730099,139.77112144,food/Caf?/3,5,24,184,1
14313,35.67363283,139.73781232,home/departure/8,7,15,239,2
14314,35.65602306,139.74253749,food/Japanese Restaurant/3,1,16,48,1
14315,35.653158,139.73739,food/Seafood Restaurant/3,1,15,47,1
14316,35.65827254,139.69539767,nightlife/Nightclub/3,2,4,68,2
14317,35.65692022,139.74621185,home/departure/8,2,17,81,2
14318,35.65287975,139.7523377,shops/Convenience Store/1,0,19,19,1
14319,35.69195772,139.74420279,food/Caf?/3,13,17,433,1
14320,35.72911693,139.75122006,home/departure/8,25,18,818,2
14321,35.69321558,139.69364247,home/departure/8,13,3,419,2
14322,35.70331207,139.74244767,building/Hospital/7,17,16,560,1
14323,35.70300361,139.74307358,shops/Drugstore or Pharmacy/1,16,16,528,1
14324,35.68263581,139.7847645,food/Chinese Restaurant/3,10,27,347,1
14325,35.6812764,139.73733287,home/departure/8,10,15,335,2
14326,35.70005673,139.70313217,home/departure/8,16,6,518,1
14327,35.67287662,139.70929979,building/Post Office/7,7,7,231,1
14328,35.67468552,139.70812172,food/Bakery/5,7,7,231,1
14329,35.68938391,139.72456224,home/departure/8,12,11,395,2
14330,35.70684459,139.76810127,food/Japanese Restaurant/3,18,23,599,1
14331,35.6891845,139.71255622,home/departure/8,12,8,392,2
14332,35.7079461,139.77448158,shops/Thrift or Vintage Store/,18,25,601,1
14333,35.6704966,139.7340198,food/Chinese Restaurant/3,6,14,206,1
14334,35.698502,139.719698,building/Hospital/7,15,10,490,1
14335,35.70987238,139.77005744,home/departure/8,19,24,632,1
14336,35.70029627,139.76183119,education/College Academic Building/6,16,21,533,4
14337,35.72562072,139.78877171,home/departure/8,24,29,797,1
14338,35.73563569,139.76848483,shops/Pet Store/,27,23,887,1
14339,35.7071702,139.75144744,food/Fast Food Restaurant/3,18,19,595,1
14340,35.70795645,139.75108534,parks_outdoors/Park/4,18,18,594,1
14341,35.6766758,139.75141996,home/departure/8,8,19,275,2
14342,35.69532652,139.73668486,home/departure/8,14,15,463,2
14343,35.6925241,139.70199823,shops/Boutique/1,13,5,421,1
14344,35.69636342,139.68842564,home/departure/8,14,2,450,2
14345,35.6988673,139.77651,food/Caf?/3,15,25,505,1
14346,35.70147812,139.69633729,food/Vietnamese Restaurant/3,16,4,516,1
14347,35.72558262,139.69144479,home/departure/8,24,3,771,1
14348,35.66084414,139.70058739,building/Optical Shop/,3,5,101,1
14349,35.67778037,139.74317186,home/departure/8,8,16,272,1
14350,35.67148898,139.78649952,home/departure/8,6,28,220,2
14351,35.68886666,139.75642009,home/departure/8,12,20,404,2
14352,35.700522,139.7725077,building/Post Office/7,16,24,536,1
14353,35.73027088,139.71576333,nightlife/Other Nightlife/4,25,9,809,1
14354,35.66003346,139.73553121,travel/Embassy or Consulate/7,3,14,110,1
14355,35.72956542,139.71794128,food/Ramen or Noodle House/3,25,10,810,3
14356,35.70046661,139.72994014,home/departure/8,16,13,525,2
14357,35.69363943,139.75433886,building/Government Building/7,13,19,435,2
14358,35.69211347,139.78954001,home/departure/8,13,29,445,1
14359,35.73333649,139.79926865,shops/Grocery or Supermarkets/5,26,31,863,1
14360,35.68287732,139.73402062,home/departure/8,10,14,334,2
14361,35.689583,139.691699,building/Capitol Building/7,12,3,387,1
14362,35.69993026,139.74474192,building/Dentist's Office/,15,17,497,1
14363,35.691513,139.696859,education/College Engineering Building/6,13,4,420,1
14364,35.66323971,139.71283568,food/Caf?/3,4,8,136,2
14365,35.70059073,139.69710783,building/Office/7,16,4,516,1
14366,35.68509531,139.68368463,home/departure/8,11,0,352,2
14367,35.68123057,139.70031381,food/Ramen or Noodle House/3,9,5,293,1
14368,35.68801012,139.78760091,home/departure/8,12,28,412,2
14369,35.65244158,139.76304605,home/departure/8,0,22,22,2
14370,35.65073659,139.74705359,home/departure/8,0,17,17,2
14371,35.74678496,139.76242607,home/departure/8,30,21,981,2
14372,35.68772364,139.70093219,shops/Department Store/1,12,5,389,3
14373,35.69648835,139.72994446,home/departure/8,14,13,461,2
14374,35.67003559,139.7241212,home/departure/8,6,11,203,2
14375,35.67744263,139.76954207,home/departure/8,8,23,279,1
14376,35.6731592,139.73793313,food/Fast Food Restaurant/3,7,15,239,1
14377,35.71823216,139.75787811,food/Chinese Restaurant/3,21,20,692,1
14378,35.67520245,139.77803282,food/Japanese Restaurant/3,8,26,282,1
14379,35.695656,139.759722,building/Office/7,14,21,469,1
14380,35.72081626,139.77962136,food/Ramen or Noodle House/3,22,26,730,4
14381,35.69415132,139.78589137,home/departure/8,14,28,476,2
14382,35.73072758,139.72799689,food/Indian Restaurant/3,25,12,812,1
14383,35.6692464,139.73165272,home/departure/8,6,13,205,2
14384,35.73027235,139.70144744,home/departure/8,25,5,805,1
14385,35.71071968,139.71857135,education/College Library/6,19,10,618,1
14386,35.68971626,139.70368968,food/Japanese Restaurant/3,12,6,390,1
14387,35.66648322,139.77976575,home/departure/8,5,26,186,2
14388,35.7399041,139.72600097,home/departure/8,28,12,908,1
